49,.147,84.5,1.927,.019,.250,5.2
89,.083,87,1.925,.011,.250,3.1
32,.220,82.2,1.926,.028,.250,7
37,.1922,83.5,1.925,.025,.250,7
15,.4561,75.5,1.930,.060,.250,15.6
3.6,1.387,44.3,1.964,.186,.250,74
98,.0754,87,1.925,.010,.250,3.1
59,.1243,85.2,1.927,.016,.250,3.1
28,.2501,81.4,1.927,.032,.250,7.6
2.8,1.551,37.1,1.974,.200,.250,92
0.5399,1.972,8.2,2.0,.260,.260,500
1,1.9,14.9,1.996,.250,.260,270
0.420,1.981,6.8,2.0,.250,.260,520
46,.158,84.4,1.925,.020,.250,5
93,.080,87,1.925,.010,.250,2.5
