2e6, 1.4e-3, 5e-6
1.202e6, 2.4e-3, 8e-6
935e3, 3.1e-3, 10e-6
731e3, 4e-3, 13e-6
520.1e3, 6e-3, 18e-6
341.3e3, 9e-3, 27e-6
126.5e3, 27.5e-3, 75e-6
92.1e3, 33e-3, 100e-6
54.710e3, 50e-3, 170e-6
35.240e3, 60e-3, 255e-6
5.821e3, 80e-3, 1.55e-3
3.323e3, 80e-3, 2.7e-3
2.132e3, 80e-3, 8.5e-3
