x-axis,1,2
second,Volt,Volt
-14.70000E-03,+8.44918949E+00,+5.15758643E+00
-14.68500E-03,+8.45424577E+00,+5.15779309E+00
-14.67000E-03,+8.45891010E+00,+5.15776231E+00
-14.65500E-03,+8.46249000E+00,+5.15798216E+00
-14.64000E-03,+8.46603723E+00,+5.15831193E+00
-14.62500E-03,+8.46996336E+00,+5.15831193E+00
-14.61000E-03,+8.47405281E+00,+5.15860653E+00
-14.59500E-03,+8.47835783E+00,+5.15857135E+00
-14.58000E-03,+8.48329653E+00,+5.15869887E+00
-14.56500E-03,+8.48823522E+00,+5.15875163E+00
-14.55000E-03,+8.49305633E+00,+5.15897148E+00
-14.53500E-03,+8.49760306E+00,+5.15887035E+00
-14.52000E-03,+8.50169251E+00,+5.15898467E+00
-14.50500E-03,+8.50594527E+00,+5.15922211E+00
-14.49000E-03,+8.51026989E+00,+5.15936281E+00
-14.47500E-03,+8.51428748E+00,+5.15934522E+00
-14.46000E-03,+8.51837693E+00,+5.15954748E+00
-14.44500E-03,+8.52277994E+00,+5.15963982E+00
-14.43000E-03,+8.52686939E+00,+5.15985088E+00
-14.41500E-03,+8.53101110E+00,+5.16004434E+00
-14.40000E-03,+8.53506135E+00,+5.16011469E+00
-14.38500E-03,+8.53931411E+00,+5.16018065E+00
-14.37000E-03,+8.54261311E+00,+5.16029057E+00
-14.35500E-03,+8.54565733E+00,+5.16029057E+00
-14.34000E-03,+8.54864929E+00,+5.16050163E+00
-14.32500E-03,+8.55142567E+00,+5.16042248E+00
-14.31000E-03,+8.55410406E+00,+5.16073027E+00
-14.29500E-03,+8.55715482E+00,+5.16056319E+00
-14.28000E-03,+8.56053874E+00,+5.16065552E+00
-14.26500E-03,+8.56400105E+00,+5.16062035E+00
-14.25000E-03,+8.56778999E+00,+5.16073027E+00
-14.23500E-03,+8.57168999E+00,+5.16082261E+00
-14.22000E-03,+8.57564226E+00,+5.16091055E+00
-14.20500E-03,+8.57932668E+00,+5.16106005E+00
-14.19000E-03,+8.58290004E+00,+5.16116997E+00
-14.17500E-03,+8.58611411E+00,+5.16127990E+00
-14.16000E-03,+8.58856386E+00,+5.16138982E+00
-14.14500E-03,+8.59120959E+00,+5.16148655E+00
-14.13000E-03,+8.59385532E+00,+5.16154811E+00
-14.11500E-03,+8.59624628E+00,+5.16160967E+00
-14.10000E-03,+8.59891813E+00,+5.16174158E+00
-14.08500E-03,+8.60175331E+00,+5.16191306E+00
-14.07000E-03,+8.60458849E+00,+5.16193065E+00
-14.05500E-03,+8.60772416E+00,+5.16203178E+00
