X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-2.730000e-04,1.900000e-07,
18,9.280000e-03,-4.374000e-01,
19,9.280000e-03,-4.212000e-01,
20,9.280000e-03,-3.888000e-01,
21,1.160000e-02,-3.888000e-01,
22,9.280000e-03,-3.564000e-01,
23,9.280000e-03,-3.402000e-01,
24,6.960000e-03,-3.078000e-01,
25,6.960000e-03,-3.078000e-01,
26,6.960000e-03,-2.592000e-01,
27,6.960000e-03,-2.754000e-01,
28,4.640000e-03,-2.268000e-01,
29,2.320000e-03,-2.268000e-01,
30,2.320000e-03,-1.782000e-01,
31,2.320000e-03,-1.782000e-01,
32,0.000000e+00,-1.458000e-01,
33,0.000000e+00,-1.296000e-01,
34,0.000000e+00,-9.720001e-02,
35,0.000000e+00,-8.100000e-02,
36,-2.320000e-03,-6.480000e-02,
37,-2.320000e-03,-6.480000e-02,
38,-4.640000e-03,-1.620000e-02,
39,-2.320000e-03,0.000000e+00,
40,-4.640000e-03,3.240000e-02,
41,-4.640000e-03,3.240000e-02,
42,-4.640000e-03,6.480000e-02,
43,-4.640000e-03,8.100000e-02,
44,-9.280000e-03,1.134000e-01,
45,-6.960000e-03,1.134000e-01,
46,-9.280000e-03,1.458000e-01,
47,-9.280000e-03,1.620000e-01,
48,-9.280000e-03,1.782000e-01,
49,-9.280000e-03,1.944000e-01,
50,-9.280000e-03,2.268000e-01,
51,-1.160000e-02,2.430000e-01,
52,-1.160000e-02,2.754000e-01,
53,-1.392000e-02,2.754000e-01,
54,-1.392000e-02,3.240000e-01,
55,-1.392000e-02,3.078000e-01,
56,-1.624000e-02,3.564000e-01,
57,-1.624000e-02,3.564000e-01,
58,-1.624000e-02,3.888000e-01,
59,-1.624000e-02,4.050000e-01,
60,-1.856000e-02,4.374000e-01,
61,-1.856000e-02,4.374000e-01,
62,-1.856000e-02,4.698000e-01,
63,-2.088000e-02,4.860000e-01,
64,-2.088000e-02,5.022000e-01,
65,-1.856000e-02,5.184000e-01,
66,-2.088000e-02,5.508000e-01,
67,-2.088000e-02,5.670000e-01,
68,-2.320000e-02,5.832000e-01,
69,-2.320000e-02,5.994000e-01,
70,-2.552000e-02,6.318000e-01,
71,-2.320000e-02,6.480000e-01,
72,-2.320000e-02,6.642000e-01,
73,-2.552000e-02,6.804000e-01,
74,-2.784000e-02,7.128000e-01,
75,-2.784000e-02,7.128000e-01,
76,-2.552000e-02,7.452000e-01,
77,-2.784000e-02,7.452000e-01,
78,-3.016000e-02,7.776000e-01,
79,-2.784000e-02,7.938000e-01,
80,-3.016000e-02,8.100000e-01,
81,-3.016000e-02,8.262000e-01,
82,-3.248000e-02,8.586000e-01,
83,-3.016000e-02,8.586000e-01,
84,-3.248000e-02,8.910000e-01,
85,-3.016000e-02,8.748000e-01,
86,-3.248000e-02,9.234000e-01,
87,-3.248000e-02,9.234000e-01,
88,-3.480000e-02,9.558000e-01,
89,-3.248000e-02,9.558000e-01,
90,-3.712000e-02,9.882000e-01,
91,-3.480000e-02,9.882000e-01,
92,-3.712000e-02,1.004400e+00,
93,-3.480000e-02,1.020600e+00,
94,-3.712000e-02,1.053000e+00,
95,-3.712000e-02,1.053000e+00,
96,-3.712000e-02,1.069200e+00,
97,-3.712000e-02,1.085400e+00,
98,-3.944000e-02,1.101600e+00,
99,-3.944000e-02,1.117800e+00,
100,-3.944000e-02,1.134000e+00,
101,-3.712000e-02,1.134000e+00,
102,-3.944000e-02,1.166400e+00,
103,-4.176000e-02,1.166400e+00,
104,-3.944000e-02,1.182600e+00,
105,-4.176000e-02,1.198800e+00,
106,-4.408000e-02,1.215000e+00,
107,-4.176000e-02,1.231200e+00,
108,-4.176000e-02,1.231200e+00,
109,-4.408000e-02,1.247400e+00,
110,-4.408000e-02,1.263600e+00,
111,-4.408000e-02,1.279800e+00,
112,-4.408000e-02,1.279800e+00,
113,-4.408000e-02,1.296000e+00,
114,-4.640000e-02,1.312200e+00,
115,-4.640000e-02,1.312200e+00,
116,-4.408000e-02,1.328400e+00,
117,-4.408000e-02,1.328400e+00,
118,-4.640000e-02,1.344600e+00,
119,-4.640000e-02,1.360800e+00,
120,-4.408000e-02,1.360800e+00,
121,-4.640000e-02,1.377000e+00,
122,-4.640000e-02,1.393200e+00,
123,-4.872000e-02,1.377000e+00,
124,-4.640000e-02,1.409400e+00,
125,-4.640000e-02,1.393200e+00,
126,-4.872000e-02,1.425600e+00,
127,-4.872000e-02,1.409400e+00,
128,-4.640000e-02,1.441800e+00,
129,-4.640000e-02,1.441800e+00,
130,-4.872000e-02,1.441800e+00,
131,-4.872000e-02,1.458000e+00,
132,-4.872000e-02,1.458000e+00,
133,-4.640000e-02,1.474200e+00,
134,-4.872000e-02,1.474200e+00,
135,-5.104000e-02,1.474200e+00,
136,-4.872000e-02,1.490400e+00,
137,-4.872000e-02,1.474200e+00,
138,-4.872000e-02,1.490400e+00,
139,-5.104000e-02,1.506600e+00,
140,-4.872000e-02,1.490400e+00,
141,-4.872000e-02,1.506600e+00,
142,-4.872000e-02,1.506600e+00,
143,-5.104000e-02,1.522800e+00,
144,-4.872000e-02,1.506600e+00,
145,-4.872000e-02,1.506600e+00,
146,-4.872000e-02,1.522800e+00,
147,-5.104000e-02,1.522800e+00,
148,-4.872000e-02,1.522800e+00,
149,-4.872000e-02,1.539000e+00,
150,-5.104000e-02,1.522800e+00,
151,-5.104000e-02,1.539000e+00,
152,-5.104000e-02,1.522800e+00,
153,-4.872000e-02,1.539000e+00,
154,-4.872000e-02,1.539000e+00,
155,-4.872000e-02,1.522800e+00,
156,-4.872000e-02,1.522800e+00,
157,-4.872000e-02,1.522800e+00,
158,-4.872000e-02,1.539000e+00,
159,-5.104000e-02,1.522800e+00,
160,-4.872000e-02,1.522800e+00,
161,-4.872000e-02,1.522800e+00,
162,-4.872000e-02,1.522800e+00,
163,-5.104000e-02,1.539000e+00,
164,-4.640000e-02,1.522800e+00,
165,-4.640000e-02,1.506600e+00,
166,-4.872000e-02,1.522800e+00,
167,-4.872000e-02,1.506600e+00,
168,-4.872000e-02,1.506600e+00,
169,-4.872000e-02,1.490400e+00,
170,-4.872000e-02,1.490400e+00,
171,-4.640000e-02,1.490400e+00,
172,-4.640000e-02,1.490400e+00,
173,-4.640000e-02,1.474200e+00,
174,-4.640000e-02,1.474200e+00,
175,-4.640000e-02,1.474200e+00,
176,-4.640000e-02,1.474200e+00,
177,-4.640000e-02,1.458000e+00,
178,-4.640000e-02,1.458000e+00,
179,-4.640000e-02,1.458000e+00,
180,-4.408000e-02,1.441800e+00,
181,-4.408000e-02,1.425600e+00,
182,-4.408000e-02,1.425600e+00,
183,-4.640000e-02,1.425600e+00,
184,-4.408000e-02,1.409400e+00,
185,-4.408000e-02,1.409400e+00,
186,-4.408000e-02,1.393200e+00,
187,-4.408000e-02,1.393200e+00,
188,-4.176000e-02,1.377000e+00,
