-144.948000E-06,+2.208879420533E+00
-144.942800E-06,+2.166909571736E+00
-144.937600E-06,+2.159914596937E+00
-144.932400E-06,+2.171572888271E+00
-144.927200E-06,+2.197221129201E+00
-144.922000E-06,+2.208879420534E+00
-144.916800E-06,+2.201884445733E+00
-144.911600E-06,+2.197221129201E+00
-144.906400E-06,+2.185562837869E+00
-144.901200E-06,+2.185562837869E+00
-144.896000E-06,+2.185562837869E+00
-144.890800E-06,+2.197221129201E+00
-144.885600E-06,+2.185562837869E+00
-144.880400E-06,+2.185562837869E+00
-144.875200E-06,+2.180899521334E+00
-144.870000E-06,+2.173904546537E+00
-144.864800E-06,+2.173904546537E+00
-144.859600E-06,+2.185562837869E+00
-144.854400E-06,+2.185562837869E+00
-144.849200E-06,+2.185562837869E+00
-144.844000E-06,+2.173904546537E+00
-144.838800E-06,+2.173904546537E+00
-144.833600E-06,+2.183231179600E+00
-144.828400E-06,+2.173904546537E+00
-144.823200E-06,+2.173904546537E+00
-144.818000E-06,+2.173904546537E+00
-144.812800E-06,+2.173904546537E+00
-144.807600E-06,+2.173904546537E+00
-144.802400E-06,+2.173904546537E+00
-144.797200E-06,+2.169241230001E+00
-144.792000E-06,+2.162246255207E+00
-144.786800E-06,+2.166909571734E+00
-144.781600E-06,+2.173904546537E+00
-144.776400E-06,+2.162246255204E+00
-144.771200E-06,+2.173904546537E+00
-144.766000E-06,+2.162246255204E+00
-144.760800E-06,+2.169241230007E+00
-144.755600E-06,+2.162246255204E+00
-144.750400E-06,+2.171572888273E+00
-144.745200E-06,+2.162246255204E+00
-144.740000E-06,+2.162246255204E+00
-144.734800E-06,+2.150587963872E+00
-144.729600E-06,+2.162246255204E+00
-144.724400E-06,+2.152919622135E+00
-144.719200E-06,+2.162246255204E+00
-144.714000E-06,+2.150587963872E+00
-144.708800E-06,+2.157582938675E+00
-144.703600E-06,+2.150587963872E+00
-144.698400E-06,+2.150587963872E+00
-144.693200E-06,+2.150587963872E+00
-144.688000E-06,+2.162246255200E+00
-144.682800E-06,+2.138929672539E+00
-144.677600E-06,+2.159914596934E+00
-144.672400E-06,+2.138929672539E+00
-144.667200E-06,+2.150587963872E+00
-144.662000E-06,+2.138929672543E+00
-144.656800E-06,+2.150587963872E+00
-144.651600E-06,+2.141261330810E+00
-144.646400E-06,+2.150587963872E+00
-144.641200E-06,+2.131934697744E+00
-144.636000E-06,+2.138929672535E+00
-144.630800E-06,+2.127271381207E+00
-144.625600E-06,+2.136598014268E+00
-144.620400E-06,+2.127271381207E+00
-144.615200E-06,+2.134266356001E+00
-144.610000E-06,+2.127271381207E+00
-144.604800E-06,+2.138929672539E+00
-144.599600E-06,+2.127271381207E+00
-144.594400E-06,+2.129603039468E+00
-144.589200E-06,+2.115613089874E+00
-144.584000E-06,+2.138929672534E+00
-144.578800E-06,+2.122608064679E+00
-144.573600E-06,+2.136598014267E+00
-144.568400E-06,+2.124939722946E+00
-144.563200E-06,+2.122608064668E+00
-144.558000E-06,+2.127271381207E+00
-144.552800E-06,+2.120276406402E+00
-144.547600E-06,+2.127271381207E+00
-144.542400E-06,+2.117944748135E+00
-144.537200E-06,+2.127271381207E+00
-144.532000E-06,+2.115613089868E+00
-144.526800E-06,+2.122608064680E+00
-144.521600E-06,+2.115613089874E+00
-144.516400E-06,+2.115613089874E+00
-144.511200E-06,+2.115613089874E+00
-144.506000E-06,+2.115613089874E+00
-144.500800E-06,+2.115613089874E+00
-144.495600E-06,+2.115613089874E+00
-144.490400E-06,+2.115613089874E+00
-144.485200E-06,+2.115613089874E+00
-144.480000E-06,+2.103954798542E+00
-144.474800E-06,+2.103954798542E+00
-144.469600E-06,+2.101623140269E+00
-144.464400E-06,+2.103954798542E+00
-144.459200E-06,+2.103954798542E+00
-144.454000E-06,+2.103954798542E+00
-144.448800E-06,+2.103954798542E+00
-144.443600E-06,+2.103954798542E+00
-144.438400E-06,+2.103954798542E+00
-144.433200E-06,+2.099291482002E+00
-144.428000E-06,+2.092296507217E+00
-144.422800E-06,+2.103954798542E+00
-144.417600E-06,+2.103954798542E+00
-144.412400E-06,+2.103954798542E+00
-144.407200E-06,+2.103954798542E+00
-144.402000E-06,+2.092296507210E+00
-144.396800E-06,+2.103954798542E+00
-144.391600E-06,+2.080638215877E+00
-144.386400E-06,+2.101623140283E+00
-144.381200E-06,+2.080638215877E+00
-144.376000E-06,+2.103954798542E+00
-144.370800E-06,+2.085301532402E+00
-144.365600E-06,+2.092296507210E+00
-144.360400E-06,+2.082969874136E+00
-144.355200E-06,+2.092296507210E+00
-144.350000E-06,+2.092296507201E+00
-144.344800E-06,+2.080638215877E+00
-144.339600E-06,+2.080638215877E+00
-144.334400E-06,+2.080638215877E+00
-144.329200E-06,+2.087633190668E+00
-144.324000E-06,+2.080638215886E+00
