110e-6,0.49136,1e-5
310e-6,0.53529,1e-5
1.15e-3,0.5955,1e-4
3e-3,0.64232,1e-5
7e-3,0.67845,1e-5
16.5e-3,0.71684,1e-5
27e-3,0.73762,1e-5
40e-3,0.75300,5e-5
125e-3,0.79490,1e-5
295e-3,0.82212,1e-5
